,ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
413513,A201,2016-09-07,19.6,2118.0,25.9625,32.6,22.4,92.0,58.0,9.8,0.7625000000000001
413514,A201,2016-09-08,5.0,2014.3,25.95833333333333,32.7,23.7,93.0,56.0,7.2,0.525
413515,A201,2016-09-09,7.8,2392.8,26.27083333333333,32.2,23.2,94.0,60.0,6.7,0.6541666666666667
413516,A201,2016-09-10,0.2,3253.6,27.4875,33.0,23.7,93.0,54.0,6.0,0.8333333333333334
413517,A201,2016-09-11,0.0,3322.2,27.916666666666668,33.0,24.2,89.0,53.0,6.3,1.0416666666666667
413518,A201,2016-09-12,2.4,3111.9,27.8,34.2,24.1,90.0,51.0,9.5,1.0583333333333331
413519,A201,2016-09-13,4.6,3318.1,26.95833333333333,33.3,23.3,91.0,47.0,5.9,0.7791666666666667
413520,A201,2016-09-14,0.0,2732.3,27.254166666666663,32.7,23.5,91.0,57.0,7.3,0.9916666666666668
413521,A201,2016-09-15,0.0,2557.8,27.829166666666666,32.8,24.6,89.0,56.0,6.0,0.9541666666666666
413522,A201,2016-09-16,0.6,2689.8,28.0875,33.6,24.7,87.0,51.0,6.6,0.8208333333333333
413523,A201,2016-09-17,0.0,3214.4,28.383333333333336,34.4,24.1,88.0,43.0,7.6,0.8583333333333334
413524,A201,2016-09-18,0.0,2480.5,27.679166666666664,33.6,23.5,90.0,47.0,7.5,0.8999999999999999
413525,A201,2016-09-19,2.0,2270.0,27.1875,32.8,23.0,92.0,53.0,8.0,0.9208333333333332
413526,A201,2016-09-20,6.4,1945.4,27.104166666666668,32.9,23.9,89.0,53.0,6.7,0.6291666666666667
413527,A201,2016-09-21,0.2,3232.2,27.65,34.6,23.1,91.0,40.0,8.4,0.9166666666666666
413528,A201,2016-09-22,0.0,2637.7,27.525,33.4,22.5,91.0,47.0,8.5,0.8583333333333333
413529,A201,2016-09-23,0.0,2408.8,27.683333333333334,32.8,23.2,91.0,48.0,8.6,0.3041666666666666
413530,A201,2016-09-24,0.0,2818.1,27.725,33.6,23.2,90.0,46.0,5.7,0.3999999999999999
413531,A201,2016-09-25,0.0,3118.5,27.8375,34.2,23.2,90.0,43.0,7.3,0.45
413532,A201,2016-09-26,0.0,2321.4,27.96666666666667,33.4,23.5,89.0,47.0,7.4,0.5041666666666667
413533,A201,2016-09-27,0.0,3017.0,28.47083333333333,34.2,24.6,86.0,49.0,7.1,0.4958333333333333
413534,A201,2016-09-28,0.0,2726.2,28.275,34.2,24.3,88.0,50.0,5.9,0.7791666666666667
413535,A201,2016-09-29,0.0,2799.7,28.10833333333333,33.5,24.3,88.0,52.0,8.5,0.8624999999999999
413536,A201,2016-09-30,11.8,2672.1,26.745833333333334,33.6,23.5,92.0,52.0,7.2,0.5041666666666667
413537,A201,2016-10-01,0.0,2636.4,27.116666666666664,32.6,22.6,93.0,51.0,6.2,0.5833333333333334
413538,A201,2016-10-02,0.0,2706.7,27.616666666666664,33.6,23.0,88.0,51.0,7.4,0.9416666666666668
413539,A201,2016-10-03,0.6,2744.7,27.84166666666667,33.2,24.0,91.0,52.0,7.2,1.075
413540,A201,2016-10-04,10.4,2733.2,27.55,34.3,23.6,91.0,47.0,10.0,1.0583333333333331
413541,A201,2016-10-05,0.2,2974.4,28.229166666666668,35.0,23.5,93.0,40.0,8.2,1.1708333333333334
413542,A201,2016-10-06,0.0,3035.6,28.604166666666668,35.0,24.8,91.0,43.0,6.6,1.2791666666666666
413543,A201,2016-10-07,6.4,3295.9,28.445833333333336,33.7,24.3,91.0,47.0,7.3,1.2083333333333333
413544,A201,2016-10-08,2.4,2530.4,27.9875,33.8,24.5,91.0,50.0,7.2,0.9
413545,A201,2016-10-09,0.0,2538.5,28.441666666666663,33.9,24.1,87.0,46.0,7.5,0.8833333333333333
413546,A201,2016-10-10,0.0,2817.1,28.316666666666663,34.7,23.7,89.0,43.0,7.9,1.1666666666666667
413547,A201,2016-10-11,0.0,2945.5,27.54583333333333,33.3,23.6,92.0,53.0,6.8,1.1041666666666667
413548,A201,2016-10-12,8.0,2359.7,27.225,32.9,23.7,92.0,55.0,7.8,1.1666666666666667
413549,A201,2016-10-13,1.8,2725.9,27.683333333333334,33.9,23.5,94.0,49.0,7.8,0.9666666666666668
413550,A201,2016-10-14,0.0,3279.2,28.21666666666667,34.8,23.7,88.0,40.0,7.7,1.3583333333333334
413551,A201,2016-10-15,0.0,2904.5,27.8875,33.4,23.1,91.0,51.0,6.6,1.0416666666666667
413552,A201,2016-10-16,2.6,2125.4,28.175,32.9,25.6,86.0,54.0,6.8,0.9958333333333332
413553,A201,2016-10-17,4.0,2766.5,27.370833333333334,33.8,24.7,91.0,49.0,7.2,0.7125
413554,A201,2016-10-18,0.2,2749.8,27.55217391304348,34.2,22.7,93.0,47.0,7.2,0.7043478260869565
413555,A201,2016-10-19,0.0,3155.1,28.195833333333336,34.2,23.4,92.0,46.0,7.1,0.9791666666666666
413556,A201,2016-10-20,0.0,2979.2,28.15833333333333,34.0,24.8,88.0,48.0,7.4,1.0333333333333334
413557,A201,2016-10-21,0.0,3049.6,28.258333333333336,34.2,24.3,89.0,47.0,7.0,0.8958333333333334
413558,A201,2016-10-22,10.2,3171.3,27.995833333333334,34.3,22.6,91.0,48.0,14.4,1.3166666666666669
413559,A201,2016-10-23,0.0,2659.1,27.6375,33.8,23.1,93.0,53.0,6.4,0.8208333333333333
413560,A201,2016-10-24,9.4,1900.5,26.679166666666664,31.9,23.7,91.0,59.0,5.8,0.7000000000000001
413561,A201,2016-10-25,0.0,2488.6,27.20833333333333,33.4,22.6,93.0,51.0,7.9,0.8916666666666667
413562,A201,2016-10-26,0.0,2194.8,28.05,33.2,23.9,89.0,55.0,7.0,0.9791666666666666
413563,A201,2016-10-27,8.2,2331.0,27.96666666666667,32.7,24.9,89.0,54.0,8.7,0.8875000000000001
413564,A201,2016-10-28,0.0,2075.8,27.45833333333333,31.9,23.3,93.0,54.0,5.7,0.7833333333333333
413565,A201,2016-10-29,0.0,2420.0,28.1125,33.3,24.8,87.0,52.0,6.9,1.0416666666666667
413566,A201,2016-10-30,0.0,3134.1,27.991666666666664,33.8,23.8,87.0,47.0,7.6,1.0541666666666667
413567,A201,2016-10-31,3.0,1857.3,26.929166666666664,32.7,23.3,91.0,53.0,5.9,0.8250000000000001
413568,A201,2016-11-01,0.6,2047.7,27.2375,33.6,23.0,94.0,51.0,6.9,0.6708333333333334
413569,A201,2016-11-02,0.2,2976.7,28.48333333333333,34.6,23.5,90.0,46.0,7.6,1.0583333333333331
413570,A201,2016-11-03,0.0,2573.8,28.183333333333334,34.7,23.7,90.0,44.0,7.4,1.1708333333333334
413571,A201,2016-11-04,5.0,3005.1,28.45833333333333,35.0,24.0,91.0,49.0,7.9,1.0833333333333333
413572,A201,2016-11-05,33.6,2473.5,27.141666666666666,33.2,24.2,93.0,53.0,11.1,0.7666666666666666
413573,A201,2016-11-06,0.2,1834.2,27.433333333333334,33.1,24.2,92.0,54.0,6.5,0.6583333333333333
413574,A201,2016-11-07,5.8,2045.2,27.48333333333333,33.0,24.1,91.0,58.0,5.8,0.8833333333333333
413575,A201,2016-11-08,0.0,2526.6,28.141666666666666,33.2,23.9,92.0,53.0,5.3,0.7291666666666666
413576,A201,2016-11-09,0.0,2659.9,28.195833333333336,33.8,23.6,90.0,47.0,6.3,0.875
413577,A201,2016-11-10,0.0,2013.4,27.65,32.3,23.7,90.0,54.0,7.7,1.0666666666666669
413578,A201,2016-11-11,0.0,2616.2,27.89583333333333,33.8,23.8,90.0,46.0,7.1,1.175
413579,A201,2016-11-12,0.0,3104.9,28.329166666666666,35.4,23.5,91.0,42.0,9.1,1.3958333333333333
413580,A201,2016-11-13,0.0,2600.9,28.450000000000003,33.6,24.4,91.0,54.0,6.8,1.0125
413581,A201,2016-11-14,0.0,2942.4,28.45,33.7,24.9,90.0,49.0,5.6,1.0041666666666669
413582,A201,2016-11-15,1.4,2421.2,28.179166666666664,34.4,25.0,86.0,52.0,8.5,1.0708333333333333
413583,A201,2016-11-16,8.8,2262.0,28.09583333333333,33.8,24.7,90.0,49.0,6.0,0.9291666666666668
413584,A201,2016-11-17,0.0,2456.1,28.34166666666667,34.6,23.9,91.0,45.0,8.5,0.95
413585,A201,2016-11-18,0.0,2917.0,28.7,34.1,24.4,90.0,49.0,6.5,0.9625
413586,A201,2016-11-19,0.0,2781.2,28.65,34.0,25.3,88.0,53.0,7.3,1.3541666666666667
413587,A201,2016-11-20,0.0,2500.1,28.61666666666667,34.3,25.2,87.0,47.0,7.5,1.1875
413588,A201,2016-11-21,0.0,2128.0,28.05,33.4,24.3,90.0,52.0,7.4,1.2541666666666669
413589,A201,2016-11-22,0.0,2645.1,28.7875,35.1,24.0,90.0,44.0,8.6,1.2958333333333332
413590,A201,2016-11-23,0.2,2085.2,28.558333333333334,34.3,24.6,87.0,49.0,8.2,1.2375
413591,A201,2016-11-24,1.0,1791.3,28.3125,34.4,24.2,90.0,47.0,8.0,1.0083333333333333
413592,A201,2016-11-25,0.0,2894.6,28.42083333333333,35.1,23.4,90.0,46.0,7.6,1.2166666666666666
413593,A201,2016-11-26,2.6,2193.7,28.05,34.8,24.3,90.0,44.0,6.6,1.1041666666666667
413594,A201,2016-11-27,0.2,3035.1,28.3375,34.0,23.9,92.0,48.0,7.7,0.9416666666666668
413595,A201,2016-11-28,0.0,2712.7,28.1875,34.3,23.6,93.0,46.0,7.7,1.1041666666666667
413596,A201,2016-11-29,12.0,2112.9,27.025,33.6,22.8,91.0,47.0,10.2,1.0041666666666669
413597,A201,2016-11-30,4.0,1673.4,26.46666666666667,32.7,23.7,94.0,58.0,7.2,0.8833333333333333
413598,A201,2016-12-01,0.0,2387.3,27.97083333333333,34.3,24.0,93.0,47.0,6.1,0.9208333333333334
413599,A201,2016-12-02,0.6,2230.5,28.141666666666666,34.0,24.4,90.0,50.0,7.3,1.0625
413600,A201,2016-12-03,1.6,2316.1,27.791666666666668,33.5,24.0,92.0,52.0,7.2,0.9208333333333334
413601,A201,2016-12-04,2.2,2139.7,27.70833333333333,34.1,24.5,89.0,48.0,8.8,1.0625
413602,A201,2016-12-05,5.0,2450.2,27.641666666666666,33.7,23.1,93.0,44.0,7.3,1.0791666666666666
413603,A201,2016-12-06,2.8,2194.2,27.258333333333336,33.2,24.0,93.0,53.0,10.6,0.85
413604,A201,2016-12-07,2.0,2534.3,27.566666666666663,33.8,23.8,93.0,53.0,8.3,0.75
413605,A201,2016-12-08,3.4,2338.4,27.6375,33.4,24.0,93.0,50.0,8.6,0.6791666666666667
413606,A201,2016-12-09,3.2,2845.8,27.366666666666664,33.9,24.2,93.0,50.0,8.0,0.5541666666666667
413607,A201,2016-12-10,48.2,2239.4,26.14583333333333,32.2,23.5,93.0,59.0,7.8,0.2458333333333333
413608,A201,2016-12-11,8.6,2262.4,25.954166666666666,33.0,23.3,94.0,57.0,6.7,0.1958333333333333
413609,A201,2016-12-12,2.8,2857.8,26.129166666666663,33.1,22.9,100.0,56.0,7.0,0.2708333333333333
413610,A201,2016-12-13,5.0,2740.9,26.71666666666667,32.8,24.1,100.0,59.0,6.1,0.3583333333333333
413611,A201,2016-12-14,10.0,2627.4,26.675,33.8,23.9,94.0,52.0,6.6,0.2875
413612,A201,2016-12-15,1.4,840.2,25.05,27.2,22.8,100.0,92.0,4.2,0.1125
413613,A201,2016-12-16,0.4,2665.1,27.04583333333333,32.5,24.2,100.0,55.0,4.5,0.1999999999999999
413614,A201,2016-12-17,16.0,,26.28333333333333,31.4,23.8,100.0,59.0,9.0,0.4833333333333333
413615,A201,2016-12-18,1.0,,25.73333333333333,31.8,23.5,99.0,56.0,7.9,1.0083333333333333
413616,A201,2016-12-19,1.0,1061.5,24.59583333333333,27.6,22.9,96.0,73.0,5.5,1.1791666666666667
413617,A201,2016-12-20,8.6,3104.4,26.516666666666666,34.8,23.0,95.0,43.0,7.4,0.9083333333333332
413618,A201,2016-12-21,0.6,2571.0,26.116666666666664,32.4,23.0,97.0,56.0,6.4,0.8083333333333335
413619,A201,2016-12-22,4.6,2662.4,26.479166666666668,33.0,23.5,96.0,53.0,7.7,0.7666666666666667
413620,A201,2016-12-23,9.2,2571.3,26.566666666666663,33.8,24.4,96.0,56.0,7.5,0.6291666666666668
413621,A201,2016-12-24,14.6,1110.8,25.9,29.6,24.6,100.0,75.0,4.8,0.3208333333333333
413622,A201,2016-12-25,11.2,1848.7,26.116666666666664,31.4,23.6,96.0,65.0,10.1,0.3875
413623,A201,2016-12-26,3.2,2256.7,26.166666666666668,32.1,23.6,100.0,59.0,7.2,0.2749999999999999
413624,A201,2016-12-27,10.0,1679.3,25.8375,31.9,23.2,96.0,61.0,8.2,0.3458333333333334
413625,A201,2016-12-28,0.8,2270.8,27.191666666666663,33.1,24.0,97.0,54.0,7.4,0.4583333333333333
413626,A201,2016-12-29,0.6,2442.4,26.479166666666668,33.9,23.9,97.0,53.0,7.4,0.6
413627,A201,2016-12-30,2.0,2619.6,26.625,33.2,23.9,96.0,52.0,6.3,0.6083333333333333
413628,A201,2016-12-31,0.2,2363.7,26.59583333333333,32.4,24.4,96.0,56.0,8.2,0.5291666666666667
587351,A201,2017-01-01,15.4,1856.9,25.7875,31.7,24.1,97.0,62.0,6.3,0.375
587352,A201,2017-01-02,12.8,1260.9,24.620833333333334,28.7,21.7,98.0,77.0,6.9,0.2541666666666667
587353,A201,2017-01-03,7.4,2242.0,25.304166666666664,30.6,22.3,98.0,67.0,15.7,0.4833333333333333
587354,A201,2017-01-04,0.2,2008.3,26.766666666666666,32.9,23.9,97.0,59.0,5.6,0.4208333333333333
587355,A201,2017-01-05,9.4,2321.4,26.625,33.0,22.6,97.0,53.0,8.6,0.5791666666666667
587356,A201,2017-01-06,24.0,2269.2,25.97083333333333,33.6,23.8,98.0,53.0,8.3,0.1791666666666666
587357,A201,2017-01-07,2.2,1958.7,25.7375,32.2,23.8,98.0,62.0,5.9,0.1416666666666666
587358,A201,2017-01-08,1.0,2028.0,26.03333333333333,31.1,23.2,96.0,63.0,7.0,0.5958333333333333
587359,A201,2017-01-09,18.4,2790.9,25.4375,31.6,23.1,97.0,60.0,9.2,0.3958333333333333
587360,A201,2017-01-10,15.4,1911.0,25.5375,30.5,23.0,97.0,64.0,7.4,0.6541666666666667
587361,A201,2017-01-11,4.8,2132.1,25.42083333333333,31.4,23.0,97.0,60.0,8.7,0.6
587362,A201,2017-01-12,0.2,2674.1,26.22083333333333,31.7,23.3,96.0,59.0,7.3,0.75
587363,A201,2017-01-13,9.8,2471.3,26.175,32.9,23.3,96.0,54.0,9.0,0.6166666666666667
587364,A201,2017-01-14,22.0,1169.7,25.229166666666668,29.5,23.8,98.0,73.0,5.4,0.3708333333333333
587365,A201,2017-01-15,14.2,3196.6,25.945833333333336,32.6,23.2,98.0,58.0,4.3,0.3583333333333333
587366,A201,2017-01-16,2.2,2622.1,26.129166666666663,30.5,23.3,97.0,66.0,5.9,0.3125
587367,A201,2017-01-17,2.0,1869.4,27.179166666666664,32.4,24.6,93.0,60.0,7.3,0.4791666666666667
587368,A201,2017-01-18,7.6,1775.2,24.65833333333333,29.6,22.9,97.0,70.0,6.8,0.4458333333333333
587369,A201,2017-01-19,0.4,1351.8,25.48333333333333,30.0,23.2,97.0,68.0,4.4,0.475
587370,A201,2017-01-20,8.6,2687.4,26.70833333333333,31.5,23.6,97.0,60.0,5.9,0.7791666666666667
587371,A201,2017-01-21,22.8,2306.9,26.754166666666663,33.4,22.9,98.0,53.0,10.9,0.5958333333333333
587372,A201,2017-01-22,15.8,2631.0,25.604166666666668,33.1,23.2,98.0,55.0,6.7,0.0999999999999999
587373,A201,2017-01-23,3.8,2525.0,26.116666666666664,32.3,23.6,98.0,56.0,6.8,0.2166666666666666
587374,A201,2017-01-24,17.6,1519.6,25.15833333333333,28.6,23.4,98.0,74.0,9.0,0.2875
587375,A201,2017-01-25,16.4,1558.1,24.925,28.4,21.7,98.0,66.0,7.0,0.6916666666666668
587376,A201,2017-01-26,4.0,1972.4,26.1625,32.6,23.4,97.0,54.0,7.9,0.625
587377,A201,2017-01-27,3.8,3267.1,26.65416666666667,33.2,23.5,98.0,51.0,8.4,0.5916666666666667
587378,A201,2017-01-28,19.8,2868.3,26.479166666666668,33.1,24.0,97.0,51.0,8.9,0.5291666666666667
587379,A201,2017-01-29,34.0,2157.4,26.516666666666666,33.2,23.9,98.0,50.0,11.1,0.8208333333333333
587380,A201,2017-01-30,5.0,2570.2,26.933333333333334,34.3,24.2,97.0,44.0,7.1,0.4833333333333333
587381,A201,2017-01-31,13.8,2293.6,26.125,32.0,23.9,97.0,61.0,7.7,0.5708333333333333
587382,A201,2017-02-01,10.2,1646.2,25.25,30.5,23.5,98.0,66.0,7.2,0.4833333333333334
587383,A201,2017-02-02,8.0,2071.3,25.525,30.3,24.1,97.0,70.0,5.9,0.0333333333333333
587384,A201,2017-02-03,3.4,2919.0,26.02083333333333,31.7,23.9,98.0,60.0,5.6,0.1999999999999999
587385,A201,2017-02-04,24.6,2751.5,26.02916666666667,34.0,23.3,100.0,51.0,8.3,0.2958333333333333
587386,A201,2017-02-05,17.4,2572.5,26.4375,33.4,22.7,98.0,54.0,7.7,0.2708333333333333
587387,A201,2017-02-06,4.8,1802.5,26.879166666666663,33.1,24.2,97.0,55.0,6.7,0.4541666666666666
587388,A201,2017-02-07,15.4,2068.7,26.570833333333336,32.7,24.1,96.0,59.0,8.0,0.5
587389,A201,2017-02-08,7.4,2445.8,26.004166666666663,30.8,23.3,98.0,64.0,10.2,0.2916666666666667
587390,A201,2017-02-09,5.8,1416.2,25.05,28.9,23.4,98.0,75.0,10.9,0.5208333333333334
587391,A201,2017-02-10,15.6,1403.2,25.4,28.8,23.4,97.0,74.0,6.8,0.3833333333333333
587392,A201,2017-02-11,1.2,2516.7,25.04583333333333,30.6,22.5,97.0,66.0,7.4,0.4541666666666666
587393,A201,2017-02-12,23.2,3275.0,25.558333333333334,31.8,23.2,98.0,56.0,6.5,0.6458333333333334
587394,A201,2017-02-13,15.0,1017.3,24.758333333333336,27.0,23.2,98.0,78.0,5.0,0.4541666666666666
587395,A201,2017-02-14,3.6,1580.2,25.08333333333333,29.3,23.0,97.0,69.0,5.2,0.6958333333333333
587396,A201,2017-02-15,5.4,3072.2,26.633333333333336,33.2,23.0,98.0,55.0,9.0,0.7791666666666667
587397,A201,2017-02-16,2.4,2447.8,25.991666666666664,30.8,23.9,96.0,62.0,5.9,0.6583333333333333
587398,A201,2017-02-17,2.0,2155.7,26.22083333333333,31.7,23.8,97.0,55.0,6.6,0.5625
587399,A201,2017-02-18,22.6,1079.5,24.40833333333333,27.8,22.8,97.0,75.0,7.7,0.1666666666666666
587400,A201,2017-02-19,0.2,2188.2,25.870833333333334,31.9,23.1,98.0,60.0,6.5,0.45
587401,A201,2017-02-20,20.4,1250.8,25.004166666666663,28.8,23.2,98.0,73.0,5.6,0.3374999999999999
587402,A201,2017-02-21,0.2,3424.4,26.0,32.2,23.0,98.0,53.0,10.9,0.9625
587403,A201,2017-02-22,4.8,3439.9,26.433333333333334,32.9,23.5,97.0,54.0,7.3,0.9291666666666668
587404,A201,2017-02-23,1.2,2827.3,25.129166666666663,29.1,23.2,97.0,65.0,8.6,1.0916666666666666
587405,A201,2017-02-24,2.4,1927.2,26.241666666666664,32.2,23.4,97.0,60.0,10.5,0.6166666666666667
587406,A201,2017-02-25,4.0,2696.8,26.625,33.5,23.4,97.0,51.0,7.6,0.5333333333333333
587407,A201,2017-02-26,3.0,2495.3,26.0125,31.3,23.9,96.0,61.0,7.4,0.4333333333333333
587408,A201,2017-02-27,10.4,2299.1,25.516666666666666,30.7,23.0,97.0,63.0,5.8,0.7291666666666666
587409,A201,2017-02-28,4.6,2228.6,25.954166666666666,31.9,23.5,98.0,60.0,6.1,0.5375
587410,A201,2017-03-01,7.0,1820.5,24.979166666666668,28.3,23.4,97.0,73.0,6.0,0.3083333333333333
587411,A201,2017-03-02,0.2,1856.2,25.25,29.3,22.9,97.0,69.0,5.2,0.5625
587412,A201,2017-03-03,37.8,2593.1,25.870833333333334,33.0,23.1,100.0,55.0,6.5,0.5958333333333333
587413,A201,2017-03-04,9.0,2481.5,25.28333333333333,32.0,23.0,100.0,58.0,5.8,0.3833333333333333
587414,A201,2017-03-05,21.8,2296.9,26.475,31.8,23.5,98.0,62.0,7.1,0.375
587415,A201,2017-03-06,24.8,2522.4,26.28333333333333,32.1,24.3,98.0,60.0,7.3,0.3791666666666666
587416,A201,2017-03-07,19.8,2773.3,25.73333333333333,33.9,22.8,97.0,52.0,7.9,0.3916666666666666
587417,A201,2017-03-08,4.4,1193.8,25.54583333333333,27.8,23.3,97.0,74.0,7.0,0.275
587418,A201,2017-03-09,0.8,2564.9,24.754166666666663,29.3,22.9,98.0,74.0,5.5,0.4833333333333333
587419,A201,2017-03-10,23.6,1768.9,25.15416666666667,31.0,23.2,98.0,64.0,8.6,0.3083333333333333
587420,A201,2017-03-11,8.6,1746.5,24.65833333333333,28.9,22.6,97.0,72.0,7.4,0.6
587421,A201,2017-03-12,19.4,1886.0,24.829166666666666,30.1,22.8,98.0,67.0,6.3,0.425
587422,A201,2017-03-13,4.2,3212.9,25.9,32.2,23.4,98.0,57.0,5.3,0.5750000000000001
587423,A201,2017-03-14,1.6,2042.9,25.83333333333333,30.2,24.1,96.0,68.0,8.2,0.6041666666666666
587424,A201,2017-03-15,13.8,1876.8,25.566666666666663,30.6,23.2,97.0,67.0,6.6,0.6083333333333333
587425,A201,2017-03-16,2.0,1740.7,25.1625,30.1,22.8,98.0,65.0,7.3,0.5958333333333333
587426,A201,2017-03-17,5.8,1409.4,24.729166666666668,28.1,23.3,96.0,77.0,4.9,0.4458333333333333
587427,A201,2017-03-18,7.4,2214.1,24.6875,31.5,22.4,97.0,60.0,8.5,0.4125
587428,A201,2017-03-19,6.0,3089.1,25.8625,31.8,23.7,98.0,58.0,8.2,0.4833333333333333
587429,A201,2017-03-20,1.8,2772.3,26.304166666666664,32.7,23.8,97.0,60.0,7.3,0.6625
587430,A201,2017-03-21,3.6,2039.9,25.320833333333336,30.1,23.9,96.0,68.0,6.9,0.3666666666666667
587431,A201,2017-03-22,12.6,1717.1,25.14583333333333,29.5,22.3,98.0,66.0,6.6,0.8041666666666667
587432,A201,2017-03-23,36.8,2211.6,25.5625,31.3,23.1,97.0,60.0,7.5,0.4166666666666667
587433,A201,2017-03-24,23.0,1856.5,25.54583333333333,31.2,23.5,98.0,64.0,5.9,0.4083333333333334
587434,A201,2017-03-25,2.6,2411.6,26.3125,32.2,24.5,96.0,61.0,5.4,0.4916666666666667
587435,A201,2017-03-26,13.0,1468.0,25.058333333333334,28.0,23.9,97.0,78.0,5.2,0.45
587436,A201,2017-03-27,0.2,2498.2,26.1375,32.2,24.0,96.0,57.0,5.4,0.4291666666666667
587437,A201,2017-03-28,5.0,2318.2,26.3,31.4,23.5,97.0,63.0,6.1,0.5625
587438,A201,2017-03-29,3.6,2713.1,26.77083333333333,33.1,23.4,96.0,54.0,9.5,0.5791666666666667
587439,A201,2017-03-30,49.0,3181.6,26.34166666666667,33.1,23.5,98.0,56.0,8.0,0.5708333333333333
587440,A201,2017-03-31,23.2,2405.6,25.704166666666666,31.8,24.1,98.0,63.0,8.0,0.4166666666666667
587441,A201,2017-04-01,0.2,1902.2,26.01176470588236,31.0,23.8,97.0,66.0,5.0,0.3
587442,A201,2017-04-03,45.4,1733.6,25.6,29.3,23.8,97.0,74.0,5.5,0.475
587443,A201,2017-04-04,1.8,2120.7,25.10833333333333,30.9,22.6,98.0,69.0,5.5,0.3916666666666666
587444,A201,2017-04-05,3.4,2535.7,25.45,30.7,23.6,99.0,68.0,5.1,0.4041666666666666
587445,A201,2017-04-06,17.4,2911.3,26.054166666666664,33.8,23.3,100.0,52.0,12.6,0.7166666666666667
587446,A201,2017-04-07,6.2,3182.5,26.566666666666663,33.3,23.8,100.0,54.0,10.6,0.5708333333333333
587447,A201,2017-04-08,0.8,2800.7,26.55,34.0,23.8,97.0,52.0,6.3,0.6416666666666667
587448,A201,2017-04-09,8.4,1545.2,25.65416666666667,30.6,23.2,96.0,68.0,11.0,0.7125
587449,A201,2017-04-10,23.4,1700.8,25.0375,30.7,22.6,97.0,66.0,6.4,0.3999999999999999
587450,A201,2017-04-11,8.0,2601.4,25.366666666666664,31.8,23.2,100.0,60.0,9.2,0.5041666666666667
587451,A201,2017-04-12,3.6,2495.1,25.652380952380955,31.2,23.8,99.0,63.0,8.3,0.8142857142857144
587452,A201,2017-04-13,9.2,2181.7,26.354166666666668,32.2,23.7,99.0,57.0,7.0,0.5333333333333333
587453,A201,2017-04-14,0.2,2732.2,27.0125,33.4,24.2,93.0,54.0,6.9,0.5833333333333334
587454,A201,2017-04-15,7.0,2538.4,26.116666666666664,32.8,24.1,93.0,57.0,6.0,0.525
587455,A201,2017-04-16,5.6,2996.5,26.09166666666667,33.4,24.0,94.0,52.0,9.7,0.4458333333333333
587456,A201,2017-04-17,15.6,2278.4,26.104166666666668,32.5,23.9,93.0,59.0,9.6,0.1999999999999999
587457,A201,2017-04-18,1.2,2599.9,26.8,33.6,23.9,93.0,52.0,8.0,0.5791666666666667
587458,A201,2017-04-19,7.4,2067.0,26.675,32.3,24.4,93.0,55.0,8.1,0.4875
587459,A201,2017-04-20,25.0,1847.7,25.92083333333333,31.4,23.5,94.0,61.0,4.6,0.3916666666666666
587460,A201,2017-04-21,1.0,2444.1,26.9625,33.6,24.0,92.0,53.0,5.8,0.35
587461,A201,2017-04-22,2.6,2198.9,26.383333333333336,31.2,24.5,94.0,62.0,7.8,0.6833333333333332
587462,A201,2017-04-23,7.0,2842.2,26.8,32.7,23.8,94.0,51.0,7.2,0.5958333333333333
587463,A201,2017-04-24,39.0,2591.4,26.079166666666666,33.2,24.0,94.0,55.0,7.8,0.35
587464,A201,2017-04-25,6.8,2350.9,25.8375,32.2,22.5,94.0,58.0,10.5,0.9291666666666668
587465,A201,2017-04-26,17.0,2755.8,27.125,33.6,23.8,94.0,50.0,8.8,0.7541666666666665
587466,A201,2017-04-27,7.2,2431.7,27.066666666666663,33.6,24.6,94.0,54.0,6.6,0.6749999999999999
587467,A201,2017-04-28,16.8,2572.5,26.4375,32.7,22.8,94.0,58.0,12.3,0.7791666666666667
587468,A201,2017-04-29,4.4,2553.3,26.258333333333336,31.8,24.1,94.0,62.0,7.9,0.6541666666666667
587469,A201,2017-04-30,8.2,2430.1,26.8875,33.2,24.2,94.0,53.0,5.7,0.6791666666666667
587470,A201,2017-05-01,16.0,3345.4,26.78333333333333,32.9,23.4,94.0,53.0,6.2,1.0083333333333333
587471,A201,2017-05-02,2.0,2080.9,26.025,32.0,24.0,94.0,59.0,7.6,0.6958333333333333
587472,A201,2017-05-03,30.0,3041.1,26.979166666666668,33.4,23.8,94.0,51.0,6.5,0.7708333333333334
587473,A201,2017-05-04,5.0,2595.9,25.9875,32.8,23.4,94.0,58.0,7.8,0.4875
587474,A201,2017-05-05,11.0,2737.2,26.754166666666663,33.6,23.4,94.0,53.0,8.4,0.6833333333333332
587475,A201,2017-05-06,1.2,2935.7,26.98333333333333,34.4,24.3,93.0,51.0,6.3,0.8666666666666667
587476,A201,2017-05-07,4.6,2233.8,27.21666666666667,34.2,24.2,94.0,49.0,5.5,0.4583333333333333
587477,A201,2017-05-08,1.6,3004.1,27.23333333333333,34.0,24.5,94.0,52.0,7.5,0.8041666666666667
587478,A201,2017-05-09,2.4,2533.3,26.5875,33.0,24.5,93.0,56.0,8.1,0.7583333333333333
